report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,state
2003,NC06001,"Charlotte, NC",668003.0,7194.0,66.0,306.0,4134.0,2688.0,1076.94,9.88,45.81,618.86,402.39,NC
2003,ILCPD00,"Chicago, IL",2898374.0,39483.0,598.0,1799.0,19784.0,17302.0,1362.25,20.63,62.07,682.59,596.96,IL
2003,OHCIP00,"Cincinnati, OH",324297.0,3656.0,72.0,319.0,1081.0,2184.0,1127.36,22.2,98.37,333.34,673.46,OH
2003,OHCLP00,"Cleveland, OH",468446.0,6200.0,73.0,646.0,2314.0,3167.0,1323.53,15.58,137.9,493.97,676.07,OH
2003,OHCOP00,"Columbus, OH",726151.0,6215.0,109.0,615.0,2159.0,3332.0,855.88,15.01,84.69,297.32,458.86,OH
2003,TXDPD00,"Dallas, TX",1230302.0,16865.0,226.0,601.0,8075.0,7963.0,1370.8,18.37,48.85,656.34,647.24,TX
2003,CODPD00,"Denver, CO",565905.0,3531.0,63.0,304.0,1743.0,1421.0,623.96,11.13,53.72,308.0,251.1,CO
2003,MI82349,"Detroit, MI",927766.0,18724.0,366.0,814.0,11727.0,5817.0,2018.18,39.45,87.74,1264.0,626.99,MI
2003,TX07102,"El Paso, TX",586392.0,3502.0,21.0,219.0,2681.0,581.0,597.21,3.58,37.35,457.2,99.08,TX
2003,VA02901,"Fairfax County, VA",972948.0,648.0,6.0,55.0,235.0,352.0,66.6,0.62,5.65,24.15,36.18,VA
2003,TX22012,"Fort Worth, TX",576339.0,3751.0,57.0,243.0,1989.0,1462.0,650.83,9.89,42.16,345.11,253.67,TX
2003,CA01005,"Fresno, CA",449898.0,3505.0,37.0,164.0,2089.0,1215.0,779.07,8.22,36.45,464.33,270.06,CA
2003,HI00200,"Honolulu, HI",905301.0,2606.0,15.0,266.0,1336.0,989.0,287.86,1.66,29.38,147.58,109.25,HI
2003,TXHPD00,"Houston, TX",2041081.0,23988.0,278.0,768.0,11957.0,10985.0,1175.26,13.62,37.63,585.82,538.2,TX
2003,INIPD00,"Indianapolis, IN",800167.0,7067.0,105.0,420.0,3714.0,2828.0,883.19,13.12,52.49,464.15,353.43,IN
2003,FL01602,"Jacksonville, FL",776417.0,6729.0,92.0,213.0,4080.0,2344.0,866.67,11.85,27.43,525.49,301.9,FL
2003,MOKPD00,"Kansas City, MO",445965.0,6151.0,82.0,308.0,3871.0,1890.0,1379.26,18.39,69.06,868.01,423.8,MO
2003,NV00201,"Las Vegas, NV",1189388.0,9158.0,141.0,511.0,4551.0,3955.0,769.98,11.85,42.96,382.63,332.52,NV
2003,CA01941,"Long Beach, CA",477368.0,3579.0,49.0,136.0,1983.0,1411.0,749.74,10.26,28.49,415.4,295.58,CA
2003,CA01900,"Los Angeles County, CA",1036652.0,7971.0,144.0,225.0,5846.0,1756.0,768.92,13.89,21.7,563.93,169.39,CA
2003,CA01942,"Los Angeles, CA",3838838.0,48824.0,515.0,1226.0,30506.0,16577.0,1271.84,13.42,31.94,794.67,431.82,CA
2003,KY05680,"Louisville, KY",623771.0,3323.0,50.0,145.0,1673.0,1455.0,532.73,8.02,23.25,268.21,233.26,KY
2003,TNMPD00,"Memphis, TN",653858.0,10312.0,126.0,449.0,5438.0,4299.0,1577.1,19.27,68.67,831.68,657.48,TN
2003,AZ00717,"Mesa, AZ",436569.0,2346.0,14.0,116.0,1785.0,431.0,537.37,3.21,26.57,408.87,98.72,AZ
2003,FL01300,"Miami-Dade County, FL",1262490.0,11583.0,95.0,588.0,7881.0,3019.0,917.47,7.52,46.57,624.24,239.13,FL
2003,FL01306,"Miami, FL",381651.0,7157.0,74.0,107.0,4048.0,2928.0,1875.27,19.39,28.04,1060.65,767.19,FL
2003,WIMPD00,"Milwaukee, WI",594269.0,5290.0,110.0,246.0,2066.0,2868.0,890.17,18.51,41.4,347.65,482.61,WI
2003,MN02711,"Minneapolis, MN",378602.0,4517.0,46.0,384.0,1895.0,2192.0,1193.07,12.15,101.43,500.53,578.97,MN
2003,MD01604,"Montgomery County, MD",900772.0,2115.0,21.0,134.0,956.0,1004.0,234.8,2.33,14.88,106.13,111.46,MD
2003,TN01901,"Nashville, TN",554888.0,8332.0,72.0,335.0,5728.0,2197.0,1501.56,12.98,60.37,1032.28,395.94,TN
2003,NY02900,"Nassau County, NY",1053563.0,1790.0,13.0,86.0,917.0,774.0,169.9,1.23,8.16,87.04,73.46,NY
2003,LANPD00,"New Orleans, LA",475128.0,4596.0,274.0,213.0,2038.0,2071.0,967.32,57.67,44.83,428.94,435.88,LA
2003,NY03030,"New York City, NY",8098066.0,59448.0,597.0,1609.0,31253.0,25989.0,734.1,7.37,19.87,385.93,320.93,NY
2003,NJNPD00,"Newark, NJ",278551.0,2731.0,81.0,85.0,1261.0,1304.0,980.43,29.08,30.52,452.7,468.14,NJ
2003,CA00109,"Oakland, CA",407003.0,5613.0,109.0,268.0,2762.0,2474.0,1379.11,26.78,65.85,678.62,607.86,CA
2003,OK05506,"Oklahoma City, OK",521681.0,4642.0,49.0,365.0,2847.0,1381.0,889.82,9.39,69.97,545.74,264.72,OK
2003,NB02802,"Omaha, NE",401692.0,2627.0,35.0,179.0,1517.0,896.0,653.98,8.71,44.56,377.65,223.06,NE
2003,FL04804,"Orlando, FL",197268.0,3322.0,21.0,136.0,2316.0,849.0,1684.0,10.65,68.94,1174.04,430.38,FL
2003,PAPEP00,"Philadelphia, PA",1495903.0,20620.0,348.0,1004.0,9651.0,9617.0,1378.43,23.26,67.12,645.16,642.89,PA
2003,AZ00723,"Phoenix, AZ",1403228.0,9722.0,241.0,526.0,5279.0,3676.0,692.83,17.17,37.48,376.2,261.97,AZ
2003,PAPPD00,"Pittsburgh, PA",335302.0,3559.0,67.0,136.0,1721.0,1635.0,1061.43,19.98,40.56,513.27,487.62,PA
2003,OR02602,"Portland, OR",545271.0,4436.0,27.0,310.0,2732.0,1367.0,813.54,4.95,56.85,501.04,250.7,OR
2003,MD01721,"Prince George's County, MD",714496.0,6917.0,116.0,245.0,3003.0,3553.0,968.09,16.24,34.29,420.3,497.27,MD
2003,NC09201,"Raleigh, NC",310157.0,2004.0,14.0,81.0,1161.0,748.0,646.12,4.51,26.12,374.33,241.17,NC
2003,CA03404,"Sacramento, CA",439811.0,3420.0,43.0,187.0,1560.0,1630.0,777.61,9.78,42.52,354.7,370.61,CA
2003,UT01803,"Salt Lake City, UT",184022.0,1296.0,15.0,80.0,697.0,504.0,704.26,8.15,43.47,378.76,273.88,UT
2003,TXSPD00,"San Antonio, TX",1212789.0,7252.0,85.0,537.0,4570.0,2060.0,597.96,7.01,44.28,376.82,169.86,TX
2003,CA03711,"San Diego, CA",1272746.0,7366.0,65.0,406.0,5269.0,1626.0,578.75,5.11,31.9,413.99,127.76,CA
2003,CA03801,"San Francisco, CA",772065.0,5725.0,69.0,215.0,2376.0,3065.0,741.52,8.94,27.85,307.75,396.99,CA
2003,CA04313,"San Jose, CA",909890.0,3378.0,29.0,279.0,2255.0,815.0,371.25,3.19,30.66,247.83,89.57,CA
2003,WASPD00,"Seattle, WA",576296.0,3944.0,32.0,174.0,2229.0,1509.0,684.37,5.55,30.19,386.78,261.84,WA
2003,MOSPD00,"St. Louis, MO",340256.0,7424.0,74.0,81.0,4483.0,2786.0,2181.89,21.75,23.81,1317.54,818.8,MO
2003,NY05101,"Suffolk County, NY",1304366.0,2401.0,31.0,112.0,1300.0,958.0,184.07,2.38,8.59,99.67,73.45,NY
2003,FL02902,"Tampa, FL",320908.0,5733.0,41.0,222.0,3701.0,1769.0,1786.49,12.78,69.18,1153.29,551.25,FL
2003,AZ01003,"Tucson, AZ",514618.0,4709.0,47.0,330.0,2854.0,1478.0,915.05,9.13,64.13,554.59,287.2,AZ
2003,OK07205,"Tulsa, OK",393907.0,4304.0,61.0,272.0,3080.0,891.0,1092.64,15.49,69.05,781.91,226.2,OK
2003,VA12800,"Virginia Beach, VA",439454.0,932.0,24.0,121.0,378.0,409.0,212.08,5.46,27.53,86.02,93.07,VA
2003,DCMPD00,"Washington, DC",563384.0,8839.0,248.0,273.0,4482.0,3836.0,1568.91,44.02,48.46,795.55,680.89,DC
2003,KS08703,"Wichita, KS",356123.0,2229.0,18.0,220.0,1435.0,556.0,625.91,5.05,61.78,402.95,156.13,KS
2004,NM00101,"Albuquerque, NM",479074.0,4720.0,41.0,235.0,3206.0,1238.0,985.23,8.56,49.05,669.21,258.42,NM
2004,TX22001,"Arlington, TX",360970.0,1893.0,14.0,200.0,1017.0,662.0,524.42,3.88,55.41,281.74,183.39,TX
2004,GAAPD00,"Atlanta, GA",430066.0,7921.0,111.0,267.0,4427.0,3116.0,1841.81,25.81,62.08,1029.38,724.54,GA
2004,CO00101,"Aurora, CO",293655.0,1739.0,13.0,193.0,979.0,554.0,592.19,4.43,65.72,333.38,188.66,CO
2004,TX22701,"Austin, TX",683298.0,3588.0,26.0,303.0,1853.0,1406.0,525.1,3.81,44.34,271.18,205.77,TX
2004,MD00301,"Baltimore County, MD",784118.0,6147.0,28.0,192.0,4364.0,1563.0,783.94,3.57,24.49,556.55,199.33,MD
2004,MDBPD00,"Baltimore, MD",634279.0,11667.0,276.0,182.0,7159.0,4050.0,1839.41,43.51,28.69,1128.68,638.52,MD
2004,MA01301,"Boston, MA",580087.0,6917.0,61.0,269.0,4159.0,2428.0,1192.41,10.52,46.37,716.96,418.56,MA
2004,NY01401,"Buffalo, NY",285567.0,3804.0,51.0,212.0,2056.0,1485.0,1332.09,17.86,74.24,719.97,520.02,NY
2004,NC06001,"Charlotte, NC",661883.0,7275.0,59.0,312.0,4118.0,2786.0,1099.14,8.91,47.14,622.16,420.92,NC
2004,ILCPD00,"Chicago, IL",2882746.0,36863.0,448.0,1757.0,18746.0,15912.0,1278.75,15.54,60.95,650.28,551.97,IL
2004,OHCIP00,"Cincinnati, OH",318005.0,3668.0,64.0,318.0,877.0,2409.0,1153.44,20.13,100.0,275.78,757.54,OH
2004,OHCLP00,"Cleveland, OH",462260.0,6007.0,79.0,536.0,2098.0,3294.0,1299.49,17.09,115.95,453.86,712.59,OH
2004,OHCOP00,"Columbus, OH",729911.0,5939.0,78.0,598.0,1905.0,3358.0,813.66,10.69,81.93,260.99,460.06,OH
2004,TXDPD00,"Dallas, TX",1228613.0,16165.0,248.0,588.0,7863.0,7466.0,1315.71,20.19,47.86,639.99,607.68,TX
2004,CODPD00,"Denver, CO",563688.0,4490.0,87.0,243.0,2718.0,1442.0,796.54,15.43,43.11,482.18,255.82,CO
2004,MI82349,"Detroit, MI",914353.0,15913.0,385.0,719.0,9358.0,5451.0,1740.36,42.11,78.63,1023.46,596.16,MI
2004,TX07102,"El Paso, TX",593924.0,3242.0,11.0,201.0,2460.0,570.0,545.86,1.85,33.84,414.19,95.97,TX
2004,VA02901,"Fairfax County, VA",973406.0,594.0,2.0,32.0,206.0,354.0,61.02,0.21,3.29,21.16,36.37,VA
2004,TX22012,"Fort Worth, TX",594950.0,3784.0,52.0,288.0,2029.0,1415.0,636.02,8.74,48.41,341.04,237.84,TX
2004,CA01005,"Fresno, CA",456663.0,3496.0,53.0,181.0,2030.0,1232.0,765.55,11.61,39.64,444.53,269.78,CA
2004,HI00200,"Honolulu, HI",906589.0,2507.0,26.0,222.0,1441.0,818.0,276.53,2.87,24.49,158.95,90.23,HI
2004,TXHPD00,"Houston, TX",2043446.0,23427.0,272.0,908.0,12065.0,10182.0,1146.45,13.31,44.43,590.42,498.28,TX
2004,INIPD00,"Indianapolis, IN",800589.0,7067.0,109.0,479.0,3716.0,2763.0,882.73,13.61,59.83,464.16,345.12,IN
2004,FL01602,"Jacksonville, FL",790972.0,6533.0,104.0,209.0,3997.0,2223.0,825.95,13.15,26.42,505.33,281.05,FL
2004,MOKPD00,"Kansas City, MO",446659.0,6449.0,89.0,316.0,4121.0,1923.0,1443.83,19.93,70.75,922.63,430.53,MO
2004,NV00201,"Las Vegas, NV",1239805.0,9783.0,131.0,605.0,5318.0,3729.0,789.08,10.57,48.8,428.94,300.77,NV
2004,CA01941,"Long Beach, CA",480945.0,3755.0,48.0,137.0,2037.0,1533.0,780.75,9.98,28.49,423.54,318.75,CA
2004,CA01900,"Los Angeles County, CA",1049786.0,7201.0,170.0,224.0,5031.0,1776.0,685.95,16.19,21.34,479.24,169.18,CA
2004,CA01942,"Los Angeles, CA",3864018.0,42786.0,518.0,1131.0,26956.0,14181.0,1107.29,13.41,29.27,697.62,367.0,CA
2004,KY05680,"Louisville, KY",624697.0,3280.0,66.0,216.0,1522.0,1476.0,525.05,10.57,34.58,243.64,236.27,KY
2004,TNMPD00,"Memphis, TN",652526.0,10093.0,107.0,448.0,5765.0,3773.0,1546.76,16.4,68.66,883.49,578.21,TN
2004,AZ00717,"Mesa, AZ",445006.0,2500.0,22.0,124.0,1933.0,421.0,561.79,4.94,27.86,434.38,94.61,AZ
2004,FL01300,"Miami-Dade County, FL",1116701.0,9193.0,88.0,464.0,6360.0,2281.0,823.23,7.88,41.55,569.53,204.26,FL
2004,FL01306,"Miami, FL",385186.0,6461.0,69.0,102.0,3923.0,2367.0,1677.37,17.91,26.48,1018.47,614.51,FL
2004,WIMPD00,"Milwaukee, WI",590874.0,4637.0,87.0,176.0,1823.0,2551.0,784.77,14.72,29.79,308.53,431.73,WI
2004,MN02711,"Minneapolis, MN",376255.0,4726.0,53.0,389.0,2036.0,2248.0,1256.06,14.09,103.39,541.12,597.47,MN
2004,MD01604,"Montgomery County, MD",909204.0,1934.0,18.0,140.0,987.0,789.0,212.71,1.98,15.4,108.56,86.78,MD
2004,TN01901,"Nashville, TN",555134.0,8615.0,59.0,395.0,6036.0,2125.0,1551.88,10.63,71.15,1087.31,382.79,TN
2004,NY02900,"Nassau County, NY",1049729.0,1760.0,10.0,77.0,949.0,724.0,167.66,0.95,7.34,90.4,68.97,NY
2004,LANPD00,"New Orleans, LA",471057.0,4467.0,264.0,189.0,2178.0,1836.0,948.29,56.04,40.12,462.36,389.76,LA
2004,NY03030,"New York City, NY",8101321.0,55688.0,570.0,1428.0,29317.0,24373.0,687.39,7.04,17.63,361.88,300.85,NY
2004,NJNPD00,"Newark, NJ",279857.0,2867.0,84.0,73.0,1365.0,1345.0,1024.45,30.02,26.08,487.75,480.6,NJ
2004,CA00109,"Oakland, CA",403445.0,5151.0,83.0,262.0,2616.0,2190.0,1276.75,20.57,64.94,648.42,542.82,CA
2004,OK05506,"Oklahoma City, OK",525094.0,4321.0,39.0,374.0,2735.0,1173.0,822.9,7.43,71.23,520.86,223.39,OK
2004,NB02802,"Omaha, NE",406109.0,2608.0,20.0,187.0,1577.0,824.0,642.19,4.92,46.05,388.32,202.9,NE
2004,FL04804,"Orlando, FL",203764.0,3562.0,17.0,174.0,2409.0,962.0,1748.1,8.34,85.39,1182.25,472.11,FL
2004,PAPEP00,"Philadelphia, PA",1484224.0,20902.0,330.0,1001.0,9814.0,9757.0,1408.28,22.23,67.44,661.22,657.38,PA
2004,AZ00723,"Phoenix, AZ",1428973.0,9465.0,202.0,490.0,5050.0,3723.0,662.36,14.14,34.29,353.4,260.54,AZ
2004,PAPPD00,"Pittsburgh, PA",334231.0,3739.0,46.0,99.0,1992.0,1602.0,1118.69,13.76,29.62,595.99,479.31,PA
2004,OR02602,"Portland, OR",543838.0,4034.0,29.0,313.0,2405.0,1287.0,741.77,5.33,57.55,442.23,236.65,OR
2004,MD01721,"Prince George's County, MD",719457.0,7141.0,134.0,259.0,3220.0,3528.0,992.55,18.63,36.0,447.56,490.37,MD
2004,NC09201,"Raleigh, NC",321850.0,1867.0,16.0,99.0,1091.0,661.0,580.08,4.97,30.76,338.98,205.38,NC
2004,CA03404,"Sacramento, CA",450472.0,4730.0,50.0,195.0,2571.0,1914.0,1050.01,11.1,43.29,570.73,424.89,CA
2004,UT01803,"Salt Lake City, UT",182768.0,1329.0,14.0,93.0,758.0,464.0,727.15,7.66,50.88,414.73,253.87,UT
2004,TXSPD00,"San Antonio, TX",1235128.0,7846.0,94.0,677.0,4948.0,2127.0,635.24,7.61,54.81,400.61,172.21,TX
2004,CA03711,"San Diego, CA",1281366.0,6774.0,62.0,373.0,4689.0,1650.0,528.65,4.84,29.11,365.94,128.77,CA
2004,CA03801,"San Francisco, CA",760353.0,5757.0,88.0,152.0,2476.0,3041.0,757.15,11.57,19.99,325.64,399.95,CA
2004,CA04313,"San Jose, CA",908712.0,3379.0,24.0,256.0,2314.0,785.0,371.84,2.64,28.17,254.65,86.39,CA
2004,WASPD00,"Seattle, WA",575816.0,3798.0,24.0,145.0,2041.0,1588.0,659.59,4.17,25.18,354.45,275.78,WA
2004,MOSPD00,"St. Louis, MO",335143.0,6957.0,113.0,171.0,4041.0,2632.0,2075.83,33.72,51.02,1205.75,785.34,MO
2004,NY05101,"Suffolk County, NY",1311623.0,2268.0,28.0,109.0,1286.0,845.0,172.92,2.13,8.31,98.05,64.42,NY
2004,FL02902,"Tampa, FL",324704.0,5178.0,30.0,181.0,3554.0,1413.0,1594.68,9.24,55.74,1094.54,435.17,FL
2004,AZ01003,"Tucson, AZ",522487.0,4873.0,55.0,387.0,2879.0,1552.0,932.65,10.53,74.07,551.02,297.04,AZ
2004,OK07205,"Tulsa, OK",389135.0,4688.0,48.0,299.0,3306.0,1035.0,1204.72,12.34,76.84,849.58,265.97,OK
2004,VA12800,"Virginia Beach, VA",443840.0,1006.0,15.0,141.0,372.0,478.0,226.66,3.38,31.77,83.81,107.7,VA
2004,DCMPD00,"Washington, DC",553523.0,7336.0,198.0,218.0,3863.0,3057.0,1325.33,35.77,39.38,697.89,552.28,DC
2004,KS08703,"Wichita, KS",356179.0,2887.0,29.0,241.0,1990.0,627.0,810.55,8.14,67.66,558.71,176.04,KS
2005,NM00101,"Albuquerque, NM",490631.0,4670.0,53.0,285.0,3182.0,1150.0,951.84,10.8,58.09,648.55,234.39,NM
2005,TX22001,"Arlington, TX",365380.0,2369.0,24.0,178.0,1399.0,768.0,648.37,6.57,48.72,382.89,210.19,TX
2005,GAAPD00,"Atlanta, GA",430666.0,7213.0,90.0,223.0,4039.0,2861.0,1674.85,20.9,51.78,937.85,664.32,GA
2005,CO00101,"Aurora, CO",295888.0,1835.0,28.0,223.0,940.0,644.0,620.17,9.46,75.37,317.69,217.65,CO
2005,TX22701,"Austin, TX",693019.0,3393.0,26.0,312.0,1873.0,1182.0,489.6,3.75,45.02,270.27,170.56,TX
2005,MD00301,"Baltimore County, MD",786768.0,5609.0,40.0,177.0,3627.0,1765.0,712.92,5.08,22.5,461.0,224.34,MD
2005,MDBPD00,"Baltimore, MD",641097.0,11248.0,269.0,162.0,6907.0,3910.0,1754.49,41.96,25.27,1077.37,609.89,MD
2005,MA01301,"Boston, MA",567589.0,7479.0,73.0,268.0,4489.0,2649.0,1317.68,12.86,47.22,790.89,466.71,MA
2005,NY01401,"Buffalo, NY",283269.0,3938.0,56.0,184.0,2031.0,1667.0,1390.2,19.77,64.96,716.99,588.49,NY
2005,NC06001,"Charlotte, NC",677122.0,7933.0,85.0,323.0,3876.0,3649.0,1171.58,12.55,47.7,572.42,538.9,NC
2005,ILCPD00,"Chicago, IL",2873441.0,36050.0,448.0,1695.0,17943.0,15964.0,1254.59,15.59,58.99,624.44,555.57,IL
2005,OHCIP00,"Cincinnati, OH",314292.0,3738.0,79.0,329.0,1010.0,2320.0,1189.34,25.14,104.68,321.36,738.17,OH
2005,OHCLP00,"Cleveland, OH",458885.0,6430.0,110.0,488.0,2088.0,3744.0,1401.22,23.97,106.34,455.02,815.89,OH
2005,OHCOP00,"Columbus, OH",730329.0,6203.0,103.0,557.0,1733.0,3810.0,849.34,14.1,76.27,237.29,521.68,OH
2005,TXDPD00,"Dallas, TX",1230303.0,15429.0,202.0,562.0,7783.0,6882.0,1254.08,16.42,45.68,632.61,559.37,TX
2005,CODPD00,"Denver, CO",564552.0,4446.0,59.0,316.0,2642.0,1429.0,787.53,10.45,55.97,467.98,253.12,CO
2005,MI82349,"Detroit, MI",900932.0,21274.0,373.0,590.0,13485.0,6826.0,2361.33,41.4,65.49,1496.78,757.66,MI
2005,TX07102,"El Paso, TX",601839.0,2621.0,14.0,301.0,1858.0,448.0,435.5,2.33,50.01,308.72,74.44,TX
2005,VA02901,"Fairfax County, VA",980586.0,575.0,14.0,57.0,206.0,298.0,58.64,1.43,5.81,21.01,30.39,VA
2005,TX22012,"Fort Worth, TX",613261.0,3920.0,60.0,311.0,2170.0,1379.0,639.21,9.78,50.71,353.85,224.86,TX
2005,CA01005,"Fresno, CA",460758.0,3897.0,49.0,149.0,2424.0,1275.0,845.78,10.63,32.34,526.09,276.72,CA
2005,HI00200,"Honolulu, HI",908521.0,2570.0,15.0,234.0,1480.0,841.0,282.88,1.65,25.76,162.9,92.57,HI
2005,TXHPD00,"Houston, TX",2045732.0,23987.0,334.0,872.0,11653.0,11128.0,1172.54,16.33,42.63,569.62,543.96,TX
2005,INIPD00,"Indianapolis, IN",800304.0,7948.0,108.0,527.0,4039.0,3274.0,993.12,13.49,65.85,504.68,409.09,IN
2005,FL01602,"Jacksonville, FL",795259.0,6600.0,91.0,189.0,4067.0,2253.0,829.92,11.44,23.77,511.41,283.3,FL
2005,MOKPD00,"Kansas City, MO",447915.0,6536.0,126.0,295.0,4115.0,2000.0,1459.21,28.13,65.86,918.7,446.51,MO
2005,NV00201,"Las Vegas, NV",1281698.0,9530.0,145.0,616.0,5275.0,3494.0,743.54,11.31,48.06,411.56,272.61,NV
2005,CA01941,"Long Beach, CA",479729.0,3399.0,42.0,104.0,1850.0,1403.0,708.53,8.75,21.68,385.63,292.46,CA
2005,CA01900,"Los Angeles County, CA",1058840.0,7459.0,168.0,233.0,5148.0,1910.0,704.45,15.87,22.01,486.19,180.39,CA
2005,CA01942,"Los Angeles, CA",3871077.0,31767.0,489.0,1105.0,16376.0,13797.0,820.62,12.63,28.55,423.03,356.41,CA
2005,KY05680,"Louisville, KY",623735.0,3896.0,55.0,209.0,1810.0,1822.0,624.62,8.82,33.51,290.19,292.11,KY
2005,TNMPD00,"Memphis, TN",678988.0,12637.0,138.0,401.0,7632.0,4466.0,1861.15,20.32,59.06,1124.03,657.74,TN
2005,AZ00717,"Mesa, AZ",452340.0,2280.0,29.0,194.0,1597.0,460.0,504.05,6.41,42.89,353.05,101.69,AZ
2005,FL01300,"Miami-Dade County, FL",1136560.0,9263.0,70.0,432.0,6420.0,2341.0,815.0,6.16,38.01,564.86,205.97,FL
2005,FL01306,"Miami, FL",388295.0,6134.0,54.0,62.0,3999.0,2019.0,1579.73,13.91,15.97,1029.89,519.97,FL
2005,WIMPD00,"Milwaukee, WI",586500.0,6027.0,121.0,158.0,2811.0,2937.0,1027.62,20.63,26.94,479.28,500.77,WI
2005,MN02711,"Minneapolis, MN",376277.0,5472.0,47.0,402.0,2439.0,2584.0,1454.25,12.49,106.84,648.19,686.73,MN
2005,MD01604,"Montgomery County, MD",910985.0,2079.0,19.0,150.0,875.0,1035.0,228.21,2.09,16.47,96.05,113.61,MD
2005,TN01901,"Nashville, TN",557034.0,8982.0,95.0,344.0,6103.0,2440.0,1612.47,17.05,61.76,1095.62,438.03,TN
2005,NY02900,"Nassau County, NY",1048386.0,1793.0,16.0,76.0,868.0,833.0,171.02,1.53,7.25,82.79,79.46,NY
2005,LANPD00,"New Orleans, LA",463072.0,2090.0,138.0,89.0,1107.0,756.0,451.33,29.8,19.22,239.06,163.26,LA
2005,NY03030,"New York City, NY",8115690.0,54623.0,539.0,1412.0,27950.0,24722.0,673.05,6.64,17.4,344.39,304.62,NY
2005,NJNPD00,"Newark, NJ",281063.0,2821.0,97.0,83.0,1391.0,1250.0,1003.69,34.51,29.53,494.91,444.74,NJ
2005,CA00109,"Oakland, CA",400619.0,5692.0,93.0,306.0,2621.0,2672.0,1420.8,23.21,76.38,654.24,666.97,CA
2005,OK05506,"Oklahoma City, OK",531688.0,4538.0,54.0,358.0,2933.0,1193.0,853.51,10.16,67.33,551.64,224.38,OK
2005,NB02802,"Omaha, NE",412128.0,2327.0,31.0,199.0,1415.0,682.0,564.63,7.52,48.29,343.34,165.48,NE
2005,FL04804,"Orlando, FL",210290.0,3801.0,22.0,165.0,2410.0,1204.0,1807.5,10.46,78.46,1146.04,572.54,FL
2005,PAPEP00,"Philadelphia, PA",1472915.0,21609.0,377.0,1024.0,10139.0,10069.0,1467.09,25.6,69.52,688.36,683.61,PA
2005,AZ00723,"Phoenix, AZ",1466296.0,10691.0,220.0,533.0,5701.0,4237.0,729.12,15.0,36.35,388.8,288.96,AZ
2005,PAPPD00,"Pittsburgh, PA",330780.0,3385.0,63.0,117.0,1588.0,1617.0,1023.34,19.05,35.37,480.08,488.84,PA
2005,OR02602,"Portland, OR",540389.0,3858.0,20.0,325.0,2376.0,1137.0,713.93,3.7,60.14,439.68,210.4,OR
2005,MD01721,"Prince George's County, MD",722018.0,8232.0,150.0,266.0,3369.0,4447.0,1140.14,20.78,36.84,466.61,615.91,MD
2005,NC09201,"Raleigh, NC",332084.0,2050.0,19.0,88.0,1181.0,762.0,617.31,5.72,26.5,355.63,229.46,NC
2005,CA03404,"Sacramento, CA",457347.0,5265.0,52.0,170.0,3025.0,2018.0,1151.2,11.37,37.17,661.42,441.24,CA
2005,UT01803,"Salt Lake City, UT",184627.0,1301.0,9.0,76.0,797.0,419.0,704.66,4.87,41.16,431.68,226.94,UT
2005,TXSPD00,"San Antonio, TX",1256584.0,8007.0,86.0,593.0,5174.0,2154.0,637.2,6.84,47.19,411.75,171.42,TX
2005,CA03711,"San Diego, CA",1272148.0,6603.0,51.0,376.0,4314.0,1862.0,519.04,4.01,29.56,339.11,146.37,CA
2005,CA03801,"San Francisco, CA",749172.0,5985.0,96.0,172.0,2639.0,3078.0,798.88,12.81,22.96,352.26,410.85,CA
2005,CA04313,"San Jose, CA",910528.0,3492.0,26.0,263.0,2319.0,884.0,383.51,2.86,28.88,254.69,97.09,CA
2005,WASPD00,"Seattle, WA",579215.0,4109.0,25.0,138.0,2339.0,1607.0,709.41,4.32,23.83,403.82,277.44,WA
2005,MOSPD00,"St. Louis, MO",346005.0,8323.0,131.0,276.0,4951.0,2965.0,2405.46,37.86,79.77,1430.9,856.92,MO
2005,NY05101,"Suffolk County, NY",1316259.0,2446.0,28.0,82.0,1299.0,1037.0,185.83,2.13,6.23,98.69,78.78,NY
2005,FL02902,"Tampa, FL",329035.0,4707.0,20.0,210.0,3317.0,1160.0,1430.55,6.08,63.82,1008.1,352.55,FL
2005,AZ01003,"Tucson, AZ",529447.0,5048.0,55.0,378.0,2930.0,1685.0,953.45,10.39,71.4,553.41,318.26,AZ
2005,OK07205,"Tulsa, OK",386414.0,4995.0,58.0,303.0,3538.0,1096.0,1292.66,15.01,78.41,915.6,283.63,OK
2005,VA12800,"Virginia Beach, VA",446448.0,1139.0,19.0,100.0,399.0,621.0,255.12,4.26,22.4,89.37,139.1,VA
2005,DCMPD00,"Washington, DC",550521.0,7716.0,195.0,165.0,3854.0,3502.0,1401.58,35.42,29.97,700.06,636.12,DC
2005,KS08703,"Wichita, KS",355011.0,2644.0,12.0,186.0,1950.0,496.0,744.77,3.38,52.39,549.28,139.71,KS
2006,NM00101,"Albuquerque, NM",500955.0,4550.0,34.0,286.0,3059.0,1171.0,908.27,6.79,57.09,610.63,233.75,NM
2006,TX22001,"Arlington, TX",373086.0,2728.0,14.0,192.0,1632.0,890.0,731.2,3.75,51.46,437.43,238.55,TX
2006,GAAPD00,"Atlanta, GA",485804.0,7548.0,110.0,171.0,4308.0,2959.0,1553.71,22.64,35.2,886.78,609.09,GA
